labeller_username,Cell_pk,cell_type,region_pk,slide_pk,slide_dx
admin,1283,M4,4530,12,normal
admin,1284,M5,4530,12,normal
admin,1285,M3,4530,12,normal
admin,1286,M3,4530,12,normal
admin,1287,M5,4530,12,normal
admin,1288,M5,4530,12,normal
admin,1289,M6,4530,12,normal
admin,1290,M5,4530,12,normal
admin,1291,M5,4530,12,normal
admin,1292,M6,4530,12,normal
admin,1293,M6,4530,12,normal
admin,1294,M6,4530,12,normal
admin,1295,M6,4530,12,normal
admin,1296,M4,4530,12,normal
admin,1297,MO1,4530,12,normal
admin,1298,ER4,4530,12,normal
admin,1299,E1,4530,12,normal
admin,1300,U3,4530,12,normal
admin,1301,U3,4530,12,normal
admin,1302,U3,4530,12,normal
admin,1303,ER6,4530,12,normal
admin,1304,ER6,4530,12,normal
admin,1305,ER5,4530,12,normal
admin,1306,ER6,4530,12,normal
admin,1307,ER6,4530,12,normal
admin,1308,U1,4530,12,normal
admin,1309,M2,4530,12,normal
admin,1310,ER6,4530,12,normal
admin,1311,U1,4530,12,normal
admin,1312,M2,4531,12,normal
admin,1313,M3,4531,12,normal
admin,1314,M3,4531,12,normal
admin,1315,M4,4531,12,normal
admin,1316,U3,4531,12,normal
admin,1317,ER2,4531,12,normal
admin,1318,MO2,4531,12,normal
admin,1319,M5,4531,12,normal
admin,1320,M6,4531,12,normal
admin,1322,L2,4531,12,normal
admin,1323,M3,4531,12,normal
admin,1324,M3,4531,12,normal
admin,1325,M6,4531,12,normal
admin,1326,M6,4531,12,normal
admin,1327,M6,4531,12,normal
admin,1328,M5,4531,12,normal
admin,1329,M4,4531,12,normal
admin,1331,M2,4531,12,normal
admin,1332,M5,4531,12,normal
admin,1333,M5,4531,12,normal
admin,1334,L2,4531,12,normal
admin,1335,ER5,4531,12,normal
admin,1336,ER5,4531,12,normal
admin,1337,ER5,4531,12,normal
admin,1338,ER5,4531,12,normal
admin,1339,ER5,4531,12,normal
admin,1340,ER5,4531,12,normal
admin,1341,ER5,4531,12,normal
admin,1342,ER2,4532,12,normal
admin,1343,MO2,4532,12,normal
admin,1344,M3,4532,12,normal
admin,1345,M4,4532,12,normal
admin,1346,ER4,4532,12,normal
admin,1348,M4,4532,12,normal
admin,1349,M3,4532,12,normal
admin,1350,M4,4532,12,normal
admin,1351,M4,4532,12,normal
admin,1352,M5,4532,12,normal
admin,1353,M5,4532,12,normal
admin,1354,ER4,4532,12,normal
admin,1355,ER3,4532,12,normal
admin,1356,M6,4532,12,normal
admin,1357,ER2,4532,12,normal
admin,1358,U1,4532,12,normal
admin,1359,U1,4532,12,normal
admin,1360,U1,4532,12,normal
admin,1361,U1,4532,12,normal
admin,1362,U1,4532,12,normal
admin,1363,U1,4532,12,normal
admin,1364,U1,4532,12,normal
admin,1365,U1,4532,12,normal
admin,1366,M6,4532,12,normal
admin,1367,M6,4532,12,normal
admin,1369,M1,4532,12,normal
admin,1370,ER1,4533,12,normal
admin,1371,U3,4533,12,normal
admin,1372,U3,4533,12,normal
admin,1373,M2,4533,12,normal
admin,1374,U3,4533,12,normal
admin,1375,ER6,4533,12,normal
admin,1376,ER6,4533,12,normal
admin,1377,ER6,4533,12,normal
admin,1378,ER6,4533,12,normal
admin,1379,ER6,4533,12,normal
admin,1380,ER6,4533,12,normal
admin,1381,ER6,4533,12,normal
admin,1382,ER6,4533,12,normal
admin,1383,ER6,4533,12,normal
admin,1384,ER6,4533,12,normal
admin,1385,ER6,4533,12,normal
admin,1386,ER6,4533,12,normal
admin,1387,ER6,4533,12,normal
admin,1388,ER6,4533,12,normal
admin,1389,ER6,4533,12,normal
admin,1390,M6,4533,12,normal
admin,1391,M6,4533,12,normal
admin,1392,M6,4533,12,normal
admin,1393,M6,4533,12,normal
admin,1394,M4,4533,12,normal
admin,1396,M2,4534,12,normal
admin,1397,M2,4534,12,normal
admin,1398,ER2,4534,12,normal
admin,1399,M2,4534,12,normal
admin,1400,M6,4534,12,normal
admin,1401,M6,4534,12,normal
admin,1402,M6,4534,12,normal
admin,1403,M6,4534,12,normal
admin,1404,M6,4534,12,normal
admin,1405,M6,4534,12,normal
admin,1406,M5,4534,12,normal
admin,1407,M6,4534,12,normal
admin,1408,M5,4534,12,normal
admin,1409,E1,4535,12,normal
admin,1410,U3,4535,12,normal
admin,1411,U3,4535,12,normal
admin,1412,U3,4535,12,normal
admin,1413,ER4,4535,12,normal
admin,1414,ER4,4535,12,normal
admin,1415,ER4,4535,12,normal
admin,1416,E2,4535,12,normal
admin,1417,ER4,4535,12,normal
admin,1418,ER4,4535,12,normal
admin,1419,ER4,4535,12,normal
admin,1420,L2,4535,12,normal
admin,1421,ER4,4535,12,normal
admin,1422,ER4,4535,12,normal
admin,1423,M2,4535,12,normal
admin,1424,ER1,4535,12,normal
admin,1425,E2,4535,12,normal
admin,1426,U3,4535,12,normal
admin,1427,U3,4535,12,normal
admin,1428,U3,4535,12,normal
admin,1429,U3,4535,12,normal
admin,1430,M3,4535,12,normal
admin,1431,MO2,4535,12,normal
admin,1432,M6,4535,12,normal
admin,1433,ER4,4535,12,normal
admin,1434,M1,4535,12,normal
admin,1435,M3,4535,12,normal
admin,1436,ER4,4535,12,normal
admin,1437,ER4,4535,12,normal
admin,1438,ER4,4535,12,normal
admin,1439,ER3,4535,12,normal
admin,1440,M4,4535,12,normal
admin,1441,MO1,4535,12,normal
admin,1442,ER4,4535,12,normal
admin,1443,ER4,4535,12,normal
admin,1444,M3,4535,12,normal
admin,1445,M4,4535,12,normal
admin,1446,E2,4535,12,normal
admin,1447,M2,4535,12,normal
admin,1448,M5,4535,12,normal
admin,1449,U3,4535,12,normal
admin,1450,U3,4535,12,normal
admin,1451,U3,4535,12,normal
admin,1452,U3,4535,12,normal
admin,1453,ER4,4535,12,normal
admin,1454,M1,4535,12,normal
admin,1455,MO2,4535,12,normal
admin,1456,M6,4535,12,normal
admin,1457,ER4,4535,12,normal
admin,1458,ER4,4535,12,normal
admin,1459,M4,4535,12,normal
admin,1460,ER4,4535,12,normal
admin,1461,ER4,4535,12,normal
admin,1462,MO2,4535,12,normal
admin,1463,ER4,4535,12,normal
admin,1464,ER4,4535,12,normal
admin,1465,ER4,4535,12,normal
admin,1466,M4,4535,12,normal
admin,1467,U1,4535,12,normal
admin,1468,U1,4535,12,normal
admin,1469,U1,4535,12,normal
admin,1470,M6,4535,12,normal
admin,1471,ER4,4536,12,normal
admin,1472,ER4,4536,12,normal
admin,1473,ER4,4536,12,normal
admin,1474,U3,4536,12,normal
admin,1475,M4,4536,12,normal
admin,1476,M6,4536,12,normal
admin,1477,ER4,4536,12,normal
admin,1478,ER2,4536,12,normal
admin,1479,ER2,4536,12,normal
admin,1481,M6,4536,12,normal
admin,1482,MO2,4536,12,normal
admin,1483,U1,4536,12,normal
admin,1484,U1,4536,12,normal
admin,1485,ER5,4536,12,normal
admin,1486,ER5,4536,12,normal
admin,1487,ER5,4536,12,normal
admin,1488,ER6,4536,12,normal
admin,1489,ER6,4536,12,normal
admin,1490,ER6,4536,12,normal
admin,1491,ER6,4536,12,normal
admin,1492,ER6,4536,12,normal
admin,1493,ER6,4536,12,normal
admin,1494,ER6,4536,12,normal
admin,1495,ER6,4536,12,normal
admin,1496,ER6,4536,12,normal
admin,1497,ER6,4536,12,normal
admin,1498,ER6,4536,12,normal
admin,1499,ER6,4536,12,normal
admin,1500,ER6,4536,12,normal
admin,1501,ER5,4536,12,normal
admin,1502,ER6,4536,12,normal
admin,1503,ER6,4536,12,normal
admin,1504,ER6,4536,12,normal
admin,1505,ER6,4536,12,normal
admin,1506,B2,4536,12,normal
admin,1507,ER4,4536,12,normal
admin,1508,M2,4537,12,normal
admin,1509,M2,4537,12,normal
admin,1510,M3,4537,12,normal
admin,1511,ER2,4537,12,normal
admin,1512,L4,4537,12,normal
admin,1513,ER3,4537,12,normal
admin,1514,ER4,4537,12,normal
admin,1515,ER4,4537,12,normal
admin,1516,ER4,4537,12,normal
admin,1517,M5,4537,12,normal
admin,1518,M6,4537,12,normal
admin,1519,ER4,4537,12,normal
admin,1520,ER4,4537,12,normal
admin,1521,ER3,4537,12,normal
admin,1522,ER4,4537,12,normal
admin,1523,ER4,4537,12,normal
admin,1524,ER5,4537,12,normal
admin,1525,ER5,4537,12,normal
admin,1526,U1,4537,12,normal
admin,1527,U1,4537,12,normal
admin,1528,U1,4537,12,normal
admin,1529,ER6,4537,12,normal
admin,1530,ER6,4537,12,normal
admin,1531,ER6,4537,12,normal
admin,1532,ER6,4537,12,normal
admin,1533,ER6,4537,12,normal
admin,1534,L4,4538,4,normal
admin,1535,L4,4538,4,normal
admin,1536,L4,4538,4,normal
admin,1537,L4,4538,4,normal
admin,1538,U3,4538,4,normal
admin,1539,U3,4538,4,normal
admin,1540,U3,4538,4,normal
admin,1541,U3,4538,4,normal
admin,1542,E2,4538,4,normal
admin,1543,E2,4538,4,normal
admin,1544,M6,4538,4,normal
admin,1545,M6,4538,4,normal
admin,1546,M6,4538,4,normal
admin,1547,M6,4538,4,normal
admin,1548,E2,4538,4,normal
admin,1549,MO1,4538,4,normal
admin,1550,E2,4538,4,normal
admin,1551,U3,4538,4,normal
admin,1552,L4,4538,4,normal
admin,1553,M6,4538,4,normal
admin,1554,M5,4538,4,normal
admin,1555,M6,4538,4,normal
admin,1556,M5,4538,4,normal
admin,1557,M5,4538,4,normal
admin,1558,M6,4538,4,normal
admin,1559,L2,4538,4,normal
admin,1560,M6,4538,4,normal
admin,1561,ER6,4538,4,normal
admin,1562,ER6,4538,4,normal
admin,1563,ER6,4538,4,normal
admin,1564,ER6,4538,4,normal
admin,1565,U3,4538,4,normal
admin,1566,ER6,4538,4,normal
admin,1567,ER6,4538,4,normal
admin,1568,ER6,4538,4,normal
admin,1569,ER6,4538,4,normal
admin,1570,M1,4539,4,normal
admin,1571,L4,4539,4,normal
admin,1572,U3,4539,4,normal
admin,1573,U3,4539,4,normal
admin,1574,M5,4539,4,normal
admin,1575,M6,4539,4,normal
admin,1576,L2,4539,4,normal
admin,1577,U1,4539,4,normal
admin,1578,L2,4539,4,normal
admin,1579,E2,4539,4,normal
admin,1580,U3,4540,4,normal
admin,1581,U3,4540,4,normal
admin,1582,U3,4540,4,normal
admin,1583,U3,4540,4,normal
admin,1584,E1,4541,4,normal
admin,1585,E2,4541,4,normal
admin,1586,E1,4541,4,normal
admin,1587,L2,4541,4,normal
admin,1588,E2,4541,4,normal
admin,1589,M6,4541,4,normal
admin,1590,ER3,4541,4,normal
admin,1591,U3,4541,4,normal
admin,1592,U3,4541,4,normal
admin,1593,ER2,4542,4,normal
admin,1594,L4,4542,4,normal
admin,1595,MO1,4542,4,normal
admin,1596,M6,4542,4,normal
admin,1597,M6,4542,4,normal
admin,1598,M5,4542,4,normal
admin,1599,M1,4542,4,normal
admin,1600,L2,4542,4,normal
admin,1601,M5,4542,4,normal
admin,1602,M6,4542,4,normal
admin,1603,ER6,4542,4,normal
admin,1604,ER6,4542,4,normal
admin,1605,ER6,4542,4,normal
admin,1606,ER6,4542,4,normal
admin,1607,ER6,4542,4,normal
admin,1608,ER6,4542,4,normal
admin,1609,ER4,4542,4,normal
admin,1610,ER1,4543,4,normal
admin,1611,ER1,4543,4,normal
admin,1612,ER1,4543,4,normal
admin,1613,B1,4543,4,normal
admin,1614,U3,4543,4,normal
admin,1615,U3,4543,4,normal
admin,1616,ER4,4543,4,normal
admin,1617,M6,4543,4,normal
admin,1618,M6,4543,4,normal
admin,1619,L2,4543,4,normal
admin,1620,M5,4543,4,normal
admin,1621,MO1,4543,4,normal
admin,1622,U3,4544,4,normal
admin,1623,L4,4544,4,normal
admin,1624,ER4,4544,4,normal
admin,1625,MO1,4544,4,normal
admin,1626,M6,4544,4,normal
admin,1627,M6,4544,4,normal
admin,1628,M5,4544,4,normal
admin,1629,M5,4544,4,normal
admin,1630,U3,4544,4,normal
admin,1631,U3,4544,4,normal
admin,1632,UL,4545,4,normal
admin,1633,UL,4545,4,normal
admin,1634,UL,4545,4,normal
admin,1635,UL,4545,4,normal
admin,1636,UL,4545,4,normal
admin,1637,E2,4545,4,normal
admin,1638,U2,4545,4,normal
admin,1639,U1,4545,4,normal
admin,1640,U1,4545,4,normal
admin,1641,U1,4545,4,normal
admin,1642,U3,4546,4,normal
admin,1643,U3,4546,4,normal
admin,1644,U3,4546,4,normal
admin,1645,U3,4546,4,normal
admin,1646,U3,4546,4,normal
admin,1647,U3,4546,4,normal
admin,1648,U3,4546,4,normal
admin,1649,U1,4546,4,normal
admin,1650,U1,4546,4,normal
admin,1651,U1,4546,4,normal
admin,1652,U1,4546,4,normal
admin,1653,U3,4547,4,normal
admin,1654,U3,4547,4,normal
admin,1655,U3,4548,4,normal
admin,1656,U3,4548,4,normal
admin,1657,U3,4548,4,normal
admin,1658,U3,4548,4,normal
admin,1659,U3,4548,4,normal
admin,1660,L4,4548,4,normal
admin,1661,M5,4548,4,normal
admin,1662,M5,4548,4,normal
admin,1663,M5,4548,4,normal
admin,1664,M5,4548,4,normal
admin,1665,E2,4548,4,normal
admin,1666,U3,4549,4,normal
admin,1667,U3,4549,4,normal
admin,1668,U3,4549,4,normal
admin,1669,U3,4549,4,normal
admin,1670,E2,4549,4,normal
admin,1671,E1,4550,4,normal
admin,1672,E1,4550,4,normal
admin,1673,U3,4550,4,normal
admin,1674,E2,4550,4,normal
admin,1675,E2,4550,4,normal
admin,1676,MO2,4550,4,normal
admin,1677,ER3,4550,4,normal
admin,1678,U3,4553,4,normal
admin,1679,U3,4553,4,normal
admin,1680,U3,4553,4,normal
admin,1681,E2,4553,4,normal
admin,1682,E1,4553,4,normal
admin,1683,M3,4553,4,normal
admin,1684,E2,4553,4,normal
admin,1685,E2,4553,4,normal
admin,1686,U2,4552,4,normal
admin,1687,U3,4552,4,normal
admin,1688,M6,4552,4,normal
admin,1689,M5,4552,4,normal
admin,1690,ER1,4551,4,normal
admin,1691,E2,4551,4,normal
admin,1692,E1,4551,4,normal
admin,1693,E1,4551,4,normal
admin,1694,M4,4549,4,normal
admin,1695,M4,4549,4,normal
admin,1696,M1,4549,4,normal
admin,1697,U3,4549,4,normal
admin,1698,U3,4549,4,normal
admin,1699,U3,4549,4,normal
admin,1700,M4,4549,4,normal
admin,1701,M2,4555,13,normal
admin,1702,M3,4555,13,normal
admin,1703,M4,4555,13,normal
admin,1704,M4,4555,13,normal
admin,1705,M5,4555,13,normal
admin,1706,M5,4555,13,normal
admin,1707,M5,4555,13,normal
admin,1708,ER4,4555,13,normal
admin,1709,ER4,4555,13,normal
admin,1710,L2,4555,13,normal
admin,1711,ER4,4555,13,normal
admin,1712,ER4,4555,13,normal
admin,1713,M5,4555,13,normal
admin,1715,ER4,4555,13,normal
admin,1716,ER5,4555,13,normal
admin,1717,ER5,4555,13,normal
admin,1718,ER5,4555,13,normal
admin,1719,ER5,4555,13,normal
admin,1720,ER5,4555,13,normal
admin,1721,ER6,4555,13,normal
admin,1722,ER6,4555,13,normal
admin,1723,ER6,4555,13,normal
admin,1724,ER6,4555,13,normal
admin,1725,ER6,4555,13,normal
admin,1726,ER6,4555,13,normal
admin,1727,ER6,4555,13,normal
admin,1728,ER6,4555,13,normal
admin,1729,ER6,4555,13,normal
admin,1730,U1,4555,13,normal
admin,1731,U1,4555,13,normal
admin,1732,U1,4555,13,normal
admin,1733,U1,4555,13,normal
admin,1734,U1,4555,13,normal
admin,1735,M4,4555,13,normal
admin,1736,ER3,4555,13,normal
admin,1737,MO1,4555,13,normal
admin,1738,MO1,4555,13,normal
admin,1739,ER4,4556,13,normal
admin,1740,ER4,4556,13,normal
admin,1741,M2,4556,13,normal
admin,1742,M4,4556,13,normal
admin,1743,M3,4556,13,normal
admin,1744,M4,4556,13,normal
admin,1745,M4,4556,13,normal
admin,1746,M4,4556,13,normal
admin,1747,ER4,4556,13,normal
admin,1748,ER3,4556,13,normal
admin,1749,ER3,4556,13,normal
admin,1750,ER4,4556,13,normal
admin,1751,ER4,4556,13,normal
admin,1752,ER3,4556,13,normal
admin,1753,M3,4556,13,normal
admin,1754,ER4,4556,13,normal
admin,1755,ER4,4556,13,normal
admin,1756,M3,4556,13,normal
admin,1757,M3,4556,13,normal
admin,1758,M4,4556,13,normal
admin,1759,M4,4556,13,normal
admin,1760,M4,4556,13,normal
admin,1761,M3,4556,13,normal
admin,1762,ER3,4556,13,normal
admin,1763,ER3,4556,13,normal
admin,1764,ER2,4556,13,normal
admin,1765,L2,4556,13,normal
admin,1766,ER4,4556,13,normal
admin,1767,M5,4556,13,normal
admin,1768,M3,4556,13,normal
admin,1769,M4,4556,13,normal
admin,1770,M3,4556,13,normal
admin,1771,M4,4556,13,normal
admin,1772,M4,4556,13,normal
admin,1773,M3,4556,13,normal
admin,1774,M5,4556,13,normal
admin,1775,U3,4556,13,normal
admin,1776,U3,4556,13,normal
admin,1777,M3,4556,13,normal
admin,1778,ER3,4556,13,normal
admin,1779,ER4,4556,13,normal
admin,1780,ER4,4556,13,normal
admin,1781,ER4,4556,13,normal
admin,1782,MO1,4556,13,normal
admin,1783,ER1,4557,13,normal
admin,1784,M3,4557,13,normal
admin,1785,M2,4557,13,normal
admin,1786,U3,4557,13,normal
admin,1787,U3,4557,13,normal
admin,1788,U3,4557,13,normal
admin,1789,U3,4557,13,normal
admin,1790,U3,4557,13,normal
admin,1791,ER3,4557,13,normal
admin,1792,ER3,4557,13,normal
admin,1793,ER4,4557,13,normal
admin,1794,M3,4557,13,normal
admin,1795,M3,4557,13,normal
admin,1796,M3,4557,13,normal
admin,1797,M3,4557,13,normal
admin,1798,ER4,4557,13,normal
admin,1799,ER4,4557,13,normal
admin,1800,ER4,4557,13,normal
admin,1801,ER4,4557,13,normal
admin,1802,ER4,4557,13,normal
admin,1803,ER4,4557,13,normal
admin,1804,M4,4557,13,normal
admin,1805,ER6,4557,13,normal
admin,1806,ER6,4557,13,normal
admin,1807,ER6,4557,13,normal
admin,1808,ER6,4557,13,normal
admin,1809,ER6,4557,13,normal
admin,1810,ER6,4557,13,normal
admin,1811,ER6,4557,13,normal
admin,1812,ER4,4557,13,normal
admin,1813,E2,4557,13,normal
admin,1814,ER3,4557,13,normal
admin,1815,ER4,4557,13,normal
admin,1816,ER4,4557,13,normal
admin,1817,ER6,4557,13,normal
admin,1818,ER2,4558,13,normal
admin,1819,M2,4558,13,normal
admin,1820,M2,4558,13,normal
admin,1821,ER4,4558,13,normal
admin,1822,ER4,4558,13,normal
admin,1823,ER4,4558,13,normal
admin,1824,ER4,4558,13,normal
admin,1825,M5,4558,13,normal
admin,1826,M4,4558,13,normal
admin,1827,M3,4558,13,normal
admin,1828,M3,4558,13,normal
admin,1829,ER4,4558,13,normal
admin,1830,ER5,4558,13,normal
admin,1831,M1,4558,13,normal
admin,1832,ER4,4558,13,normal
admin,1833,ER4,4558,13,normal
admin,1834,M6,4558,13,normal
admin,1835,E1,4558,13,normal
admin,1836,ER4,4558,13,normal
admin,1837,M6,4558,13,normal
admin,1838,M2,4558,13,normal
admin,1839,M2,4558,13,normal
admin,1840,M2,4558,13,normal
admin,1842,M2,4559,13,normal
admin,1843,M2,4559,13,normal
admin,1844,E1,4559,13,normal
admin,1845,M3,4559,13,normal
admin,1846,M3,4559,13,normal
admin,1847,ER1,4559,13,normal
admin,1848,M2,4559,13,normal
admin,1849,ER3,4559,13,normal
admin,1850,ER4,4559,13,normal
admin,1851,ER3,4559,13,normal
admin,1852,ER3,4559,13,normal
admin,1853,ER5,4559,13,normal
admin,1854,ER5,4559,13,normal
admin,1855,ER5,4559,13,normal
admin,1856,ER4,4559,13,normal
admin,1857,ER4,4559,13,normal
admin,1858,M3,4559,13,normal
admin,1859,M4,4559,13,normal
admin,1860,M4,4559,13,normal
admin,1861,MO1,4559,13,normal
admin,1862,L4,4559,13,normal
admin,1863,ER4,4559,13,normal
admin,1864,ER3,4559,13,normal
admin,1865,ER3,4559,13,normal
admin,1866,ER4,4559,13,normal
admin,1867,ER4,4559,13,normal
admin,1868,M2,4559,13,normal
admin,1869,M5,4559,13,normal
admin,1870,M5,4559,13,normal
admin,1871,M5,4559,13,normal
admin,1872,M5,4559,13,normal
admin,1873,M5,4559,13,normal
admin,1874,M5,4559,13,normal
admin,1875,M5,4559,13,normal
admin,1876,M6,4559,13,normal
admin,1877,M3,4559,13,normal
admin,1878,ER3,4559,13,normal
admin,1879,ER1,4559,13,normal
admin,1880,ER4,4559,13,normal
admin,1881,ER4,4559,13,normal
admin,1882,L2,4559,13,normal
admin,1883,L2,4559,13,normal
admin,1884,ER4,4559,13,normal
admin,1885,ER3,4559,13,normal
admin,1886,ER4,4559,13,normal
admin,1887,ER4,4559,13,normal
admin,1888,U1,4559,13,normal
admin,1889,ER2,4559,13,normal
admin,1890,ER4,4559,13,normal
admin,1891,ER3,4559,13,normal
admin,1892,ER2,4559,13,normal
admin,1893,M3,4559,13,normal
admin,1894,M4,4559,13,normal
admin,1895,M4,4559,13,normal
admin,1896,U1,4559,13,normal
admin,1897,ER6,4559,13,normal
admin,1898,UL,4559,13,normal
admin,1899,ER6,4559,13,normal
admin,1900,ER6,4559,13,normal
admin,1901,ER6,4559,13,normal
admin,1902,M3,4559,13,normal
admin,1903,M3,4559,13,normal
admin,1904,M4,4559,13,normal
admin,1905,ER4,4559,13,normal
admin,1906,M4,4559,13,normal
admin,1907,ER4,4560,13,normal
admin,1908,E2,4560,13,normal
admin,1909,ER3,4560,13,normal
admin,1910,M3,4560,13,normal
admin,1911,U3,4560,13,normal
admin,1912,U3,4560,13,normal
admin,1913,U3,4560,13,normal
admin,1914,E1,4560,13,normal
admin,1915,ER5,4560,13,normal
admin,1916,E1,4560,13,normal
admin,1917,E1,4560,13,normal
admin,1918,M3,4560,13,normal
admin,1919,M3,4560,13,normal
admin,1920,M3,4560,13,normal
admin,1921,M4,4560,13,normal
admin,1922,M3,4560,13,normal
admin,1923,M3,4560,13,normal
admin,1924,M4,4560,13,normal
admin,1925,M4,4560,13,normal
admin,1926,M4,4560,13,normal
admin,1927,M5,4560,13,normal
admin,1928,M5,4560,13,normal
admin,1929,L2,4560,13,normal
admin,1930,M3,4560,13,normal
admin,1931,ER3,4560,13,normal
admin,1932,ER3,4560,13,normal
admin,1933,ER4,4560,13,normal
admin,1934,M1,4560,13,normal
admin,1935,M3,4560,13,normal
admin,1936,M3,4560,13,normal
admin,1937,M5,4560,13,normal
admin,1938,M4,4560,13,normal
admin,1939,MO2,4560,13,normal
admin,1940,MO2,4560,13,normal
admin,1941,M6,4560,13,normal
admin,1942,ER4,4560,13,normal
admin,1943,M3,4560,13,normal
admin,1944,M5,4560,13,normal
admin,1945,M5,4560,13,normal
admin,1946,ER4,4560,13,normal
admin,1947,ER3,4560,13,normal
admin,1948,U1,4560,13,normal
admin,1949,U1,4560,13,normal
admin,1950,U1,4560,13,normal
admin,1951,U1,4560,13,normal
admin,1952,U1,4560,13,normal
admin,1953,ER3,4560,13,normal
admin,1954,ER4,4560,13,normal
admin,1955,ER4,4560,13,normal
admin,1956,ER4,4560,13,normal
admin,1957,ER3,4560,13,normal
admin,1958,ER1,4561,13,normal
admin,1959,ER1,4561,13,normal
admin,1960,M1,4561,13,normal
admin,1961,E1,4561,13,normal
admin,1962,E2,4561,13,normal
admin,1963,M3,4561,13,normal
admin,1964,E1,4561,13,normal
admin,1965,M1,4561,13,normal
admin,1966,L2,4561,13,normal
admin,1967,E1,4561,13,normal
admin,1968,M5,4561,13,normal
admin,1969,ER4,4561,13,normal
admin,1970,ER4,4561,13,normal
admin,1971,ER4,4561,13,normal
admin,1972,ER3,4561,13,normal
admin,1973,M5,4561,13,normal
admin,1974,M6,4561,13,normal
admin,1975,M4,4561,13,normal
admin,1976,M4,4561,13,normal
admin,1977,ER4,4561,13,normal
admin,1978,ER4,4561,13,normal
admin,1979,ER4,4561,13,normal
